0041400103,-1,-1,46.40041,28.7058,3.36089,0,574.0,24.0,1
0041400103,1610612751,2207,40.32552,31.58578,0.0,0,574.0,24.0,1
0041400103,1610612751,101114,30.24117,25.35382,0.0,0,574.0,24.0,1
0041400103,1610612751,201152,36.50424,25.06217,0.0,0,574.0,24.0,1
0041400103,1610612751,201572,42.22083,25.55538,0.0,0,574.0,24.0,1
0041400103,1610612751,202711,42.98958,16.50356,0.0,0,574.0,24.0,1
0041400103,1610612737,2594,44.42431,15.39942,0.0,0,574.0,24.0,1
0041400103,1610612737,200794,55.27025,24.10577,0.0,0,574.0,24.0,1
0041400103,1610612737,201960,42.08391,32.15566,0.0,0,574.0,24.0,1
0041400103,1610612737,201143,48.98753,23.6071,0.0,0,574.0,24.0,1
0041400103,1610612737,201952,51.71556,36.22994,0.0,0,574.0,24.0,1
0041400103,-1,-1,46.61694,28.49677,3.76759,1,574.0,24.0,1
0041400103,1610612751,2207,40.34207,31.54936,0.0,1,574.0,24.0,1
0041400103,1610612751,101114,30.15713,25.33914,0.0,1,574.0,24.0,1
0041400103,1610612751,201152,36.5046,25.06239,0.0,1,574.0,24.0,1
0041400103,1610612751,201572,42.3023,25.53842,0.0,1,574.0,24.0,1
0041400103,1610612751,202711,42.97165,16.50405,0.0,1,574.0,24.0,1
0041400103,1610612737,2594,44.39111,15.39656,0.0,1,574.0,24.0,1
0041400103,1610612737,200794,55.28328,24.05308,0.0,1,574.0,24.0,1
0041400103,1610612737,201960,42.0864,32.16963,0.0,1,574.0,24.0,1
0041400103,1610612737,201143,48.95694,23.59274,0.0,1,574.0,24.0,1
0041400103,1610612737,201952,51.75704,36.23006,0.0,1,574.0,24.0,1
0041400103,-1,-1,46.57853,28.60051,3.4481,2,574.0,24.0,1
0041400103,1610612751,2207,40.35445,31.51459,0.0,2,574.0,24.0,1
0041400103,1610612751,101114,30.0712,25.3238,0.0,2,574.0,24.0,1
0041400103,1610612751,201152,36.50096,25.06102,0.0,2,574.0,24.0,1
0041400103,1610612751,201572,42.38966,25.52913,0.0,2,574.0,24.0,1
0041400103,1610612751,202711,42.96602,16.50988,0.0,2,574.0,24.0,1
0041400103,1610612737,2594,44.3424,15.41467,0.0,2,574.0,24.0,1
0041400103,1610612737,200794,55.29509,24.00357,0.0,2,574.0,24.0,1
0041400103,1610612737,201960,42.09183,32.18281,0.0,2,574.0,24.0,1
0041400103,1610612737,201143,48.92544,23.57658,0.0,2,574.0,24.0,1
0041400103,1610612737,201952,51.80376,36.23035,0.0,2,574.0,24.0,1
0041400103,-1,-1,46.70594,28.37797,3.68277,3,574.0,24.0,1
0041400103,1610612751,2207,40.3656,31.48177,0.0,3,574.0,24.0,1
0041400103,1610612751,101114,29.98292,25.3162,0.0,3,574.0,24.0,1
0041400103,1610612751,201152,36.49763,25.06222,0.0,3,574.0,24.0,1
0041400103,1610612751,201572,42.4829,25.5218,0.0,3,574.0,24.0,1
0041400103,1610612751,202711,42.91062,16.52124,0.0,3,574.0,24.0,1
0041400103,1610612737,2594,44.30737,15.43685,0.0,3,574.0,24.0,1
0041400103,1610612737,200794,55.3076,23.95726,0.0,3,574.0,24.0,1
0041400103,1610612737,201960,42.09912,32.19619,0.0,3,574.0,24.0,1
0041400103,1610612737,201143,48.89451,23.55872,0.0,3,574.0,24.0,1
0041400103,1610612737,201952,51.84808,36.23486,0.0,3,574.0,24.0,1
0041400103,-1,-1,46.70594,28.37797,3.68277,4,574.0,24.0,1
0041400103,1610612751,2207,40.34752,31.46871,0.0,4,574.0,24.0,1
0041400103,1610612751,101114,29.89404,25.30198,0.0,4,574.0,24.0,1
0041400103,1610612751,201152,36.49516,25.06059,0.0,4,574.0,24.0,1
0041400103,1610612751,201572,42.57011,25.51317,0.0,4,574.0,24.0,1
0041400103,1610612751,202711,42.92011,16.52744,0.0,4,574.0,24.0,1
0041400103,1610612737,2594,44.26417,15.42199,0.0,4,574.0,24.0,1
0041400103,1610612737,200794,55.32025,23.90575,0.0,4,574.0,24.0,1
0041400103,1610612737,201960,42.09678,32.18651,0.0,4,574.0,24.0,1
0041400103,1610612737,201143,48.85962,23.53832,0.0,4,574.0,24.0,1
0041400103,1610612737,201952,51.89881,36.23953,0.0,4,574.0,24.0,1
0041400103,-1,-1,46.70594,28.37797,3.68277,5,574.0,24.0,1
0041400103,1610612751,2207,40.35742,31.43785,0.0,5,574.0,24.0,1
0041400103,1610612751,101114,29.8067,25.28923,0.0,5,574.0,24.0,1
0041400103,1610612751,201152,36.49119,25.0561,0.0,5,574.0,24.0,1
0041400103,1610612751,201572,42.6581,25.49812,0.0,5,574.0,24.0,1
0041400103,1610612751,202711,42.84608,16.5312,0.0,5,574.0,24.0,1
0041400103,1610612737,2594,44.21894,15.40638,0.0,5,574.0,24.0,1
0041400103,1610612737,200794,55.33386,23.85854,0.0,5,574.0,24.0,1
0041400103,1610612737,201960,42.10427,32.20434,0.0,5,574.0,24.0,1
0041400103,1610612737,201143,48.82324,23.51499,0.0,5,574.0,24.0,1
0041400103,1610612737,201952,51.95314,36.24235,0.0,5,574.0,24.0,1
0041400103,-1,-1,46.81271,28.31834,3.77637,6,574.0,24.0,1
0041400103,1610612751,2207,40.36616,31.41307,0.0,6,574.0,24.0,1
0041400103,1610612751,101114,29.72486,25.27759,0.0,6,574.0,24.0,1
0041400103,1610612751,201152,36.48722,25.05161,0.0,6,574.0,24.0,1
0041400103,1610612751,201572,42.74874,25.4891,0.0,6,574.0,24.0,1
0041400103,1610612751,202711,42.77852,16.54021,0.0,6,574.0,24.0,1
0041400103,1610612737,2594,44.18669,15.38531,0.0,6,574.0,24.0,1
0041400103,1610612737,200794,55.34976,23.82863,0.0,6,574.0,24.0,1
0041400103,1610612737,201960,42.11351,32.22079,0.0,6,574.0,24.0,1
0041400103,1610612737,201143,48.78548,23.49054,0.0,6,574.0,24.0,1
0041400103,1610612737,201952,52.0092,36.24514,0.0,6,574.0,24.0,1
0041400103,-1,-1,46.81271,28.31834,3.77637,7,574.0,24.0,1
0041400103,1610612751,2207,40.35388,31.41021,0.0,7,574.0,24.0,1
0041400103,1610612751,101114,29.64055,25.26819,0.0,7,574.0,24.0,1
0041400103,1610612751,201152,36.48342,25.04562,0.0,7,574.0,24.0,1
0041400103,1610612751,201572,42.84027,25.48214,0.0,7,574.0,24.0,1
0041400103,1610612751,202711,42.71078,16.54792,0.0,7,574.0,24.0,1
0041400103,1610612737,2594,44.16667,15.36305,0.0,7,574.0,24.0,1
0041400103,1610612737,200794,55.36278,23.80465,0.0,7,574.0,24.0,1
0041400103,1610612737,201960,42.11316,32.21464,0.0,7,574.0,24.0,1
0041400103,1610612737,201143,48.74792,23.46408,0.0,7,574.0,24.0,1
0041400103,1610612737,201952,52.06615,36.24559,0.0,7,574.0,24.0,1
0041400103,-1,-1,46.63574,28.61383,3.42758,8,574.0,24.0,1
0041400103,1610612751,2207,40.34814,31.40957,0.0,8,574.0,24.0,1
0041400103,1610612751,101114,29.55737,25.26207,0.0,8,574.0,24.0,1
0041400103,1610612751,201152,36.47945,25.04113,0.0,8,574.0,24.0,1
0041400103,1610612751,201572,42.92916,25.48222,0.0,8,574.0,24.0,1
0041400103,1610612751,202711,42.64426,16.55742,0.0,8,574.0,24.0,1
0041400103,1610612737,2594,44.15461,15.33926,0.0,8,574.0,24.0,1
0041400103,1610612737,200794,55.37657,23.785,0.0,8,574.0,24.0,1
0041400103,1610612737,201960,42.11837,32.20943,0.0,8,574.0,24.0,1
0041400103,1610612737,201143,48.71094,23.43679,0.0,8,574.0,24.0,1
0041400103,1610612737,201952,52.13376,36.24224,0.0,8,574.0,24.0,1
0041400103,-1,-1,46.64658,28.59095,3.56415,9,574.0,24.0,1
0041400103,1610612751,2207,40.3484,31.41019,0.0,9,574.0,24.0,1
0041400103,1610612751,101114,29.47471,25.26176,0.0,9,574.0,24.0,1
0041400103,1610612751,201152,36.47552,25.03558,0.0,9,574.0,24.0,1
0041400103,1610612751,201572,43.0188,25.48368,0.0,9,574.0,24.0,1
0041400103,1610612751,202711,42.57258,16.57213,0.0,9,574.0,24.0,1
0041400103,1610612737,2594,44.13959,15.31263,0.0,9,574.0,24.0,1
0041400103,1610612737,200794,55.39274,23.77286,0.0,9,574.0,24.0,1
0041400103,1610612737,201960,42.12471,32.20372,0.0,9,574.0,24.0,1
0041400103,1610612737,201143,48.6731,23.40835,0.0,9,574.0,24.0,1
0041400103,1610612737,201952,52.19869,36.23704,0.0,9,574.0,24.0,1
0041400103,-1,-1,46.64658,28.59095,3.56415,10,574.0,24.0,1
0041400103,1610612751,2207,40.35233,31.40604,0.0,10,574.0,24.0,1
0041400103,1610612751,101114,29.39193,25.26381,0.0,10,574.0,24.0,1
0041400103,1610612751,201152,36.47305,25.03056,0.0,10,574.0,24.0,1
0041400103,1610612751,201572,43.10497,25.48975,0.0,10,574.0,24.0,1
0041400103,1610612751,202711,42.49734,16.58694,0.0,10,574.0,24.0,1
0041400103,1610612737,2594,44.13086,15.29126,0.0,10,574.0,24.0,1
0041400103,1610612737,200794,55.40988,23.76531,0.0,10,574.0,24.0,1
0041400103,1610612737,201960,42.13682,32.20084,0.0,10,574.0,24.0,1
0041400103,1610612737,201143,48.6368,23.37911,0.0,10,574.0,24.0,1
0041400103,1610612737,201952,52.26312,36.24034,0.0,10,574.0,24.0,1
0041400103,-1,-1,46.70373,28.60427,3.5436,11,574.0,24.0,1
0041400103,1610612751,2207,40.3619,31.40367,0.0,11,574.0,24.0,1
0041400103,1610612751,101114,29.30567,25.26246,0.0,11,574.0,24.0,1
0041400103,1610612751,201152,36.47058,25.02553,0.0,11,574.0,24.0,1
0041400103,1610612751,201572,43.18633,25.49135,0.0,11,574.0,24.0,1
0041400103,1610612751,202711,42.4238,16.60243,0.0,11,574.0,24.0,1
0041400103,1610612737,2594,44.11803,15.27535,0.0,11,574.0,24.0,1
0041400103,1610612737,200794,55.42499,23.76701,0.0,11,574.0,24.0,1
0041400103,1610612737,201960,42.14711,32.19816,0.0,11,574.0,24.0,1
0041400103,1610612737,201143,48.60227,23.34929,0.0,11,574.0,24.0,1
0041400103,1610612737,201952,52.32,36.24552,0.0,11,574.0,24.0,1
0041400103,-1,-1,46.73765,28.58964,3.55096,12,574.0,24.0,1
0041400103,1610612751,2207,40.36836,31.40245,0.0,12,574.0,24.0,1
0041400103,1610612751,101114,29.22114,25.26137,0.0,12,574.0,24.0,1
0041400103,1610612751,201152,36.46492,25.02442,0.0,12,574.0,24.0,1
0041400103,1610612751,201572,43.26639,25.49407,0.0,12,574.0,24.0,1
0041400103,1610612751,202711,42.35586,16.60518,0.0,12,574.0,24.0,1
0041400103,1610612737,2594,44.10837,15.25747,0.0,12,574.0,24.0,1
0041400103,1610612737,200794,55.44208,23.77877,0.0,12,574.0,24.0,1
0041400103,1610612737,201960,42.1601,32.19838,0.0,12,574.0,24.0,1
0041400103,1610612737,201143,48.57532,23.32614,0.0,12,574.0,24.0,1
0041400103,1610612737,201952,52.36966,36.25495,0.0,12,574.0,24.0,1
0041400103,-1,-1,46.79473,28.60299,3.53037,13,574.0,24.0,1
0041400103,1610612751,2207,40.37694,31.40228,0.0,13,574.0,24.0,1
0041400103,1610612751,101114,29.13782,25.25963,0.0,13,574.0,24.0,1
0041400103,1610612751,201152,36.45926,25.02284,0.0,13,574.0,24.0,1
0041400103,1610612751,201572,43.34207,25.50711,0.0,13,574.0,24.0,1
0041400103,1610612751,202711,42.28758,16.61133,0.0,13,574.0,24.0,1
0041400103,1610612737,2594,44.10932,15.2503,0.0,13,574.0,24.0,1
0041400103,1610612737,200794,55.4575,23.8036,0.0,13,574.0,24.0,1
0041400103,1610612737,201960,42.1736,32.19675,0.0,13,574.0,24.0,1
0041400103,1610612737,201143,48.55619,23.305,0.0,13,574.0,24.0,1
0041400103,1610612737,201952,52.41531,36.2699,0.0,13,574.0,24.0,1
0041400103,-1,-1,46.79473,28.60299,3.53037,14,574.0,24.0,1
0041400103,1610612751,2207,40.39078,31.40051,0.0,14,574.0,24.0,1
0041400103,1610612751,101114,29.0534,25.25762,0.0,14,574.0,24.0,1
0041400103,1610612751,201152,36.45671,25.01951,0.0,14,574.0,24.0,1
0041400103,1610612751,201572,43.40792,25.52034,0.0,14,574.0,24.0,1
0041400103,1610612751,202711,42.2571,16.6215,0.0,14,574.0,24.0,1
0041400103,1610612737,2594,44.11558,15.20616,0.0,14,574.0,24.0,1
0041400103,1610612737,200794,55.47233,23.82413,0.0,14,574.0,24.0,1
0041400103,1610612737,201960,42.18539,32.19762,0.0,14,574.0,24.0,1
0041400103,1610612737,201143,48.54073,23.28676,0.0,14,574.0,24.0,1
0041400103,1610612737,201952,52.4611,36.28595,0.0,14,574.0,24.0,1
0041400103,-1,-1,46.79473,28.60299,3.53037,15,574.0,24.0,1
0041400103,1610612751,2207,40.4026,31.39903,0.0,15,574.0,24.0,1
0041400103,1610612751,101114,28.97261,25.26215,0.0,15,574.0,24.0,1
0041400103,1610612751,201152,36.45462,25.01608,0.0,15,574.0,24.0,1
0041400103,1610612751,201572,43.46571,25.53739,0.0,15,574.0,24.0,1
0041400103,1610612751,202711,42.22392,16.62837,0.0,15,574.0,24.0,1
0041400103,1610612737,2594,44.12111,15.16652,0.0,15,574.0,24.0,1
0041400103,1610612737,200794,55.48985,23.85945,0.0,15,574.0,24.0,1
0041400103,1610612737,201960,42.19935,32.19869,0.0,15,574.0,24.0,1
0041400103,1610612737,201143,48.52977,23.27122,0.0,15,574.0,24.0,1
0041400103,1610612737,201952,52.49864,36.2994,0.0,15,574.0,24.0,1
0041400103,-1,-1,46.8857,28.6017,3.51716,16,574.0,24.0,1
0041400103,1610612751,2207,40.41243,31.39774,0.0,16,574.0,24.0,1
0041400103,1610612751,101114,28.89764,25.26566,0.0,16,574.0,24.0,1
0041400103,1610612751,201152,36.4541,25.01288,0.0,16,574.0,24.0,1
0041400103,1610612751,201572,43.51412,25.55504,0.0,16,574.0,24.0,1
0041400103,1610612751,202711,42.16974,16.63402,0.0,16,574.0,24.0,1
0041400103,1610612737,2594,44.118,15.15843,0.0,16,574.0,24.0,1
0041400103,1610612737,200794,55.50431,23.8824,0.0,16,574.0,24.0,1
0041400103,1610612737,201960,42.21248,32.19563,0.0,16,574.0,24.0,1
0041400103,1610612737,201143,48.51936,23.25648,0.0,16,574.0,24.0,1
0041400103,1610612737,201952,52.54039,36.31155,0.0,16,574.0,24.0,1
0041400103,-1,-1,46.95344,28.59216,3.63299,17,574.0,24.0,1
0041400103,1610612751,2207,40.42948,31.39517,0.0,17,574.0,24.0,1
0041400103,1610612751,101114,28.82289,25.27269,0.0,17,574.0,24.0,1
0041400103,1610612751,201152,36.45728,25.00908,0.0,17,574.0,24.0,1
0041400103,1610612751,201572,43.55387,25.57081,0.0,17,574.0,24.0,1
0041400103,1610612751,202711,42.14099,16.63265,0.0,17,574.0,24.0,1
0041400103,1610612737,2594,44.12612,15.12803,0.0,17,574.0,24.0,1
