0041400406,-1,-1,41.49179,38.75496,4.88167,0,461.39,16.68,1
0041400406,1610612739,2544,43.06583,38.63386,0.0,0,461.39,16.68,1
0041400406,1610612739,202697,4.69746,48.22905,0.0,0,461.39,16.68,1
0041400406,1610612739,203521,7.92642,3.11223,0.0,0,461.39,16.68,1
0041400406,1610612739,202389,17.88625,21.22853,0.0,0,461.39,16.68,1
0041400406,1610612739,202684,19.29074,15.50313,0.0,0,461.39,16.68,1
0041400406,1610612744,2738,29.4676,33.79926,0.0,0,461.39,16.68,1
0041400406,1610612744,201939,11.74874,12.04316,0.0,0,461.39,16.68,1
0041400406,1610612744,202691,7.67094,40.5946,0.0,0,461.39,16.68,1
0041400406,1610612744,203110,15.00967,20.85693,0.0,0,461.39,16.68,1
0041400406,1610612744,203084,16.25182,17.28426,0.0,0,461.39,16.68,1
0041400406,-1,-1,41.49533,38.70292,4.74427,1,461.35,16.64,1
0041400406,1610612739,2544,43.0948,38.58172,0.0,1,461.35,16.64,1
0041400406,1610612739,202697,4.70543,48.23664,0.0,1,461.35,16.64,1
0041400406,1610612739,203521,8.02794,3.22489,0.0,1,461.35,16.64,1
0041400406,1610612739,202389,17.49554,21.60305,0.0,1,461.35,16.64,1
0041400406,1610612739,202684,19.29629,15.45393,0.0,1,461.35,16.64,1
0041400406,1610612744,2738,29.49629,33.84126,0.0,1,461.35,16.64,1
0041400406,1610612744,201939,11.74351,12.03992,0.0,1,461.35,16.64,1
0041400406,1610612744,202691,7.7,40.60135,0.0,1,461.35,16.64,1
0041400406,1610612744,203110,14.95116,20.94726,0.0,1,461.35,16.64,1
0041400406,1610612744,203084,16.35245,17.20415,0.0,1,461.35,16.64,1
0041400406,-1,-1,41.53768,38.47112,4.53225,2,461.31,16.6,1
0041400406,1610612739,2544,43.11003,38.53451,0.0,2,461.31,16.6,1
0041400406,1610612739,202697,4.71383,48.2408,0.0,2,461.31,16.6,1
0041400406,1610612739,203521,8.12861,3.34026,0.0,2,461.31,16.6,1
0041400406,1610612739,202389,17.10935,21.97798,0.0,2,461.31,16.6,1
0041400406,1610612739,202684,19.28632,15.39614,0.0,2,461.31,16.6,1
0041400406,1610612744,2738,29.52465,33.8821,0.0,2,461.31,16.6,1
0041400406,1610612744,201939,11.74584,12.04054,0.0,2,461.31,16.6,1
0041400406,1610612744,202691,7.72651,40.60344,0.0,2,461.31,16.6,1
0041400406,1610612744,203110,14.88262,21.03192,0.0,2,461.31,16.6,1
0041400406,1610612744,203084,16.45148,17.12554,0.0,2,461.31,16.6,1
0041400406,-1,-1,41.39122,38.47772,4.09867,3,461.27,16.56,1
0041400406,1610612739,2544,43.123,38.48079,0.0,3,461.27,16.56,1
0041400406,1610612739,202697,4.72656,48.23936,0.0,3,461.27,16.56,1
0041400406,1610612739,203521,8.23296,3.46509,0.0,3,461.27,16.56,1
0041400406,1610612739,202389,16.72504,22.35994,0.0,3,461.27,16.56,1
0041400406,1610612739,202684,19.27229,15.34014,0.0,3,461.27,16.56,1
0041400406,1610612744,2738,29.54664,33.91987,0.0,3,461.27,16.56,1
0041400406,1610612744,201939,11.75001,12.03977,0.0,3,461.27,16.56,1
0041400406,1610612744,202691,7.75678,40.59403,0.0,3,461.27,16.56,1
0041400406,1610612744,203110,14.8222,21.13267,0.0,3,461.27,16.56,1
0041400406,1610612744,203084,16.55417,17.0498,0.0,3,461.27,16.56,1
0041400406,-1,-1,41.50292,38.0485,3.34931,4,461.23,16.52,1
0041400406,1610612739,2544,43.13411,38.42424,0.0,4,461.23,16.52,1
0041400406,1610612739,202697,4.73975,48.2349,0.0,4,461.23,16.52,1
0041400406,1610612739,203521,8.34499,3.59807,0.0,4,461.23,16.52,1
0041400406,1610612739,202389,16.35249,22.73306,0.0,4,461.23,16.52,1
0041400406,1610612739,202684,19.24324,15.27494,0.0,4,461.23,16.52,1
0041400406,1610612744,2738,29.56686,33.9541,0.0,4,461.23,16.52,1
0041400406,1610612744,201939,11.76416,12.03548,0.0,4,461.23,16.52,1
0041400406,1610612744,202691,7.78934,40.57945,0.0,4,461.23,16.52,1
0041400406,1610612744,203110,14.75528,21.24367,0.0,4,461.23,16.52,1
0041400406,1610612744,203084,16.60643,17.00508,0.0,4,461.23,16.52,1
0041400406,-1,-1,41.4125,38.0446,2.84731,5,461.19,16.48,1
0041400406,1610612739,2544,43.13715,38.36057,0.0,5,461.19,16.48,1
0041400406,1610612739,202697,4.75638,48.23227,0.0,5,461.19,16.48,1
0041400406,1610612739,203521,8.46347,3.7371,0.0,5,461.19,16.48,1
0041400406,1610612739,202389,15.97631,23.05509,0.0,5,461.19,16.48,1
0041400406,1610612739,202684,19.21166,15.21521,0.0,5,461.19,16.48,1
0041400406,1610612744,2738,29.58484,33.97813,0.0,5,461.19,16.48,1
0041400406,1610612744,201939,11.7756,12.03036,0.0,5,461.19,16.48,1
0041400406,1610612744,202691,7.81761,40.56277,0.0,5,461.19,16.48,1
0041400406,1610612744,203110,14.68659,21.38099,0.0,5,461.19,16.48,1
0041400406,1610612744,203084,16.69372,16.94161,0.0,5,461.19,16.48,1
0041400406,-1,-1,41.57688,37.72146,1.92596,6,461.15,16.44,1
0041400406,1610612739,2544,43.13197,38.28414,0.0,6,461.15,16.44,1
0041400406,1610612739,202697,4.77688,48.23263,0.0,6,461.15,16.44,1
